region,plant_id_eia
p131,63131
p134,63132
p24,63133
p133,63136
p105,63137
p43,63138
p43,63139
p43,63140
p43,63141
p43,63142
p43,63143
p43,63144
p43,63145
p43,63146
p43,63147
p43,63148
p126,63149
p126,63150
p43,63151
p44,63152
p42,63153
p43,63154
p42,63155
p42,63156
p44,63157
p44,63158
p68,63159
p68,63160
p127,63161
p97,63162
p33,63163
p33,63164
p43,63165
p43,63166
p43,63167
p44,63168
p42,63169
p44,63170
p44,63171
p31,63172
p118,63173
p43,63174
p43,63175
p43,63176
p43,63177
p43,63178
p43,63179
p63,63180
p112,63181
p43,63182
p43,63183
p31,63184
p126,63185
p101,63186
p101,63187
p9,63189
p133,63191
p63,63194
p126,63195
p126,63198
p126,63200
p60,63201
p60,63202
p129,63203
p9,63204
p1,63205
p5,63206
p5,63207
p5,63208
p61,63209
p63,63211
p129,63212
p131,63214
p44,63215
p44,63216
p43,63218
p43,63219
p43,63220
p44,63221
p63,63222
p65,63223
p127,63224
p98,63225
p127,63226
p127,63227
p127,63228
p43,63231
p62,63233
p63,63234
p5,63235
p123,63237
p127,63238
p132,63239
p132,63240
p95,63241
p95,63242
p95,63243
p132,63244
p132,63245
p117,63246
p43,63247
p43,63249
p81,63251
p43,63252
p62,63255
p36,63258
p103,63259
p126,63260
p132,63262
p132,63263
p131,63264
p98,63266
p98,63267
p38,63269
p97,63270
p96,63271
p98,63272
p67,63273
p33,63276
p33,63277
p33,63278
p127,63279
p94,63282
p126,63286
p45,63287
p98,63293
p85,63295
p97,63296
p98,63299
p10,63300
p7,63301
p132,63302
p10,63303
p43,63304
p43,63305
p43,63307
p68,63308
p43,63309
p44,63311
p43,63312
p43,63313
p68,63314
p44,63315
p43,63317
p43,63318
p68,63319
p61,63320
p103,63321
p103,63322
p123,63323
p107,63324
p10,63325
p10,63326
p50,63327
p60,63328
p61,63329
p5,63330
p5,63331
p98,63332
p126,63334
p67,63335
p131,63336
p127,63337
p131,63338
p127,63339
p127,63340
p127,63341
p62,63342
p61,63343
p7,63344
p98,63345
p98,63346
p43,63348
p28,63349
p94,63350
p61,63351
p13,63352
p126,63353
p132,63354
p126,63355
p126,63356
p126,63357
p132,63358
p9,63361
p9,63363
p12,63365
p43,63367
p129,63368
p127,63369
p43,63370
p127,63371
p127,63372
p127,63373
p132,63374
p132,63375
p10,63376
p98,63377
p70,63378
p33,63379
p43,63380
p98,63381
p98,63383
p82,63384
p10,63385
p134,63386
p9,63387
p62,63388
p105,63389
p112,63390
p31,63391
p125,63392
p40,63393
p43,63394
p43,63395
p68,63396
p68,63397
p131,63398
p81,63399
p43,63400
p43,63401
p43,63402
p44,63403
p126,63404
p127,63405
p43,63406
p127,63407
p127,63408
p127,63409
p127,63410
p127,63411
p11,63412
p126,63413
p10,63414
p127,63415
p43,63417
p10,63418
p9,63419
p9,63420
p9,63421
p9,63422
p25,63423
p43,63424
p43,63425
p43,63426
p43,63427
p123,63428
p43,63429
p43,63430
p68,63431
p44,63432
p44,63433
p43,63434
p24,63436
p132,63438
p10,63439
p28,63440
p5,63441
p5,63442
p5,63443
p97,63444
p97,63445
p98,63446
p97,63447
p97,63448
p98,63449
p127,63450
p126,63451
p126,63452
p43,63453
p43,63454
p10,63455
p5,63456
p112,63457
p50,63458
p126,63459
p44,63460
p96,63461
p5,63462
p95,63463
p5,63464
p5,63465
p5,63466
p5,63467
p131,63468
p131,63469
p131,63470
p131,63472
p131,63473
p131,63474
p131,63475
p28,63476
p31,63477
p50,63479
p43,63480
p68,63481
p10,63482
p43,63484
p115,63485
p9,63486
p10,63487
p7,63488
p50,63489
p10,63490
p12,63491
p8,63493
p50,63494
p101,63495
p121,63496
p128,63497
p128,63498
p50,63499
p50,63500
p47,63502
p126,63503
p13,63504
p96,63505
p131,63506
p5,63507
p2,63509
p10,63510
p127,63511
p123,63512
p90,63513
p9,63514
p10,63516
p101,63517
p101,63518
p62,63519
p122,63520
p45,63521
p94,63522
p121,63523
p121,63524
p121,63525
p121,63526
p10,63527
p9,63529
p126,63530
p30,63531
p68,63532
p43,63533
p43,63534
p94,63535
p33,63536
p132,63537
p94,63538
p126,63540
p131,63541
p68,63542
p43,63543
p10,63545
p96,63548
p99,63549
p134,63551
p95,63552
p27,63554
p131,63555
p131,63556
p131,63557
p131,63558
p131,63559
p131,63561
p131,63562
p131,63563
p131,63564
p131,63565
p98,63566
p97,63567
p131,63569
p131,63570
p131,63571
p131,63572
p131,63573
p54,63574
p53,63575
p43,63576
p43,63577
p47,63578
p31,63579
p101,63582
p101,63583
p127,63584
p127,63585
p33,63586
p33,63587
p131,63588
p131,63589
p49,63590
p132,63592
p43,63593
p44,63594
p43,63595
p43,63596
p43,63597
p44,63598
p43,63599
p103,63601
p81,63618
p80,63620
p80,63621
p10,63622
p10,63623
p65,63624
p126,63626
p56,63627
p50,63628
p43,63629
p95,63635
p7,63636
p45,63639
p70,63640
p70,63641
p5,63642
p127,63647
p127,63648
p127,63649
p43,63650
p10,63651
p9,63652
p9,63653
p123,63654
p60,63655
p82,63656
p43,63657
p43,63658
p131,63659
p103,63660
p128,63661
p5,63663
p5,63664
p5,63665
p105,63666
p134,63667
p133,63668
p131,63672
p10,63674
p127,63675
p131,63676
p131,63677
p43,63678
p43,63679
p43,63680
p34,63681
p43,63682
p43,63683
p43,63684
p10,63685
p103,63686
p103,63687
p67,63688
p42,63689
p131,63690
p115,63691
p98,63692
p98,63693
p5,63694
p98,63695
p99,63696
p131,63697
p126,63698
p9,63699
p125,63700
p9,63701
p126,63702
p126,63703
p9,63704
p9,63705
p126,63706
p9,63708
p103,63709
p5,63710
p9,63711
p9,63712
p126,63713
p11,63714
p9,63715
p10,63716
p9,63717
p133,63718
p92,63719
p95,63720
p94,63721
p33,63722
p43,63724
p43,63725
p44,63726
p9,63727
p31,63728
p127,63729
p61,63730
p34,63731
p98,63732
p98,63733
p97,63734
p10,63735
p63,63737
p65,63738
p65,63739
p43,63741
p43,63742
p68,63743
p43,63744
p99,63745
p99,63746
p127,63747
p127,63748
p127,63749
p127,63750
p127,63751
p127,63752
p33,63753
p91,63754
p96,63756
p65,63757
p95,63759
p95,63760
p9,63761
p9,63762
p131,63763
p63,63764
p90,63765
p85,63766
p120,63768
p63,63769
p34,63770
p127,63772
p120,63773
p127,63774
p94,63775
p34,63776
p95,63777
p7,63778
p7,63779
p127,63780
p127,63781
p12,63783
p112,63784
p120,63785
p126,63786
p98,63787
p98,63789
p82,63790
p43,63791
p43,63792
p43,63793
p43,63794
p7,63795
p7,63796
p63,63797
p28,63798
p127,63800
p105,63801
p101,63802
p34,63803
p131,63804
p131,63805
p97,63806
p97,63807
p96,63808
p96,63810
p97,63811
p98,63812
p96,63813
p94,63814
p127,63815
p43,63816
p43,63817
p82,63818
p43,63819
p43,63820
p43,63821
p80,63823
p80,63824
p80,63825
p97,63827
p112,63828
p81,63830
p95,63833
p11,63834
p97,63835
p98,63836
p98,63837
p80,63838
p96,63839
p65,63840
p13,63841
p98,63842
p10,63843
p41,63844
p81,63845
p125,63846
p9,63848
p9,63849
p9,63850
p9,63851
p127,63854
p127,63855
p127,63856
p127,63857
p127,63858
p10,63859
p31,63860
p105,63861
p127,63862
p127,63863
p127,63864
p127,63865
p127,63866
p127,63867
p127,63868
p33,63869
p9,63870
p10,63875
p9,63876
p112,63877
p67,63880
p63,63882
p63,63883
p63,63884
p131,63887
p80,63888
p80,63889
p10,63891
p63,63892
p133,63893
p134,63894
p134,63895
p134,63896
p134,63897
p134,63898
p43,63899
p127,63901
p121,63903
p123,63904
p60,63905
p12,63906
p81,63907
p5,63908
p99,63909
p123,63910
p12,63913
p24,63914
p24,63915
p24,63916
p123,63917
p7,63925
p7,63926
p107,63929
p9,63930
p80,63931
p10,63932
p13,63933
p68,63934
p43,63935
p68,63936
p43,63937
p68,63938
p43,63939
p9,63940
p10,63941
p131,63942
p10,63943
p133,63944
p81,63945
p83,63946
p9,63947
p80,63948
p80,63949
p131,63950
p80,63951
p83,63952
p131,63953
p80,63954
p98,63955
p5,63956
p5,63957
p5,63958
p5,63959
p5,63960
p5,63961
p5,63962
p5,63963
p5,63964
p99,63965
p43,63966
p80,63967
p83,63968
p5,63969
p123,63970
p126,63971
p24,63972
p96,63973
p97,63974
p98,63975
p98,63976
p103,63977
p101,63978
p98,63979
p132,63980
p31,63981
p101,63982
p25,63983
p25,63984
p67,63985
p10,63986
p68,63987
p80,63988
p80,63989
p80,63990
p80,63991
p80,63992
p101,63995
p91,63996
p133,63997
p101,63998
p101,63999
p131,64000
p43,64001
p98,64002
p53,64003
p10,64005
p5,64006
p5,64007
p5,64008
p5,64009
p99,64010
p94,64011
p99,64012
p80,64013
p131,64014
p99,64015
p81,64016
p127,64017
p80,64018
p99,64019
p78,64020
p33,64021
p5,64022
p126,64023
p34,64024
p126,64025
p60,64026
p11,64028
p43,64029
p127,64030
p34,64031
p20,64032
p5,64033
p5,64034
p98,64035
p127,64037
p80,64040
p127,64041
p131,64042
p83,64043
p127,64044
p131,64045
p127,64046
p50,64047
p5,64048
p11,64049
p98,64050
p5,64051
p5,64052
p5,64053
p31,64054
p43,64056
p5,64057
p80,64058
p80,64059
p131,64060
p96,64061
p134,64062
p129,64064
p31,64065
p31,64066
p134,64067
p134,64068
p134,64069
p134,64070
p134,64071
p43,64072
p112,64073
p53,64074
p61,64075
p31,64076
p127,64077
p134,64078
p65,64079
p78,64080
p87,64081
p126,64082
p127,64084
p133,64085
p99,64086
p127,64087
p83,64088
p65,64089
p127,64090
p127,64091
p127,64092
p99,64093
p126,64096
p105,64097
p43,64099
p81,64100
p122,64101
p127,64102
p10,64103
p10,64104
p10,64105
p10,64106
p131,64107
p133,64108
p131,64109
p131,64110
p133,64111
p131,64112
p133,64113
p133,64114
p131,64115
p133,64116
p98,64117
p98,64118
p98,64119
p131,64120
p98,64121
p81,64122
p34,64123
p80,64124
p127,64125
p127,64126
p127,64127
p131,64128
p131,64129
p68,64130
p63,64131
p63,64132
p67,64133
p99,64134
p99,64135
p99,64136
p131,64137
p53,64138
p40,64139
p131,64140
p9,64141
p126,64142
p128,64143
p98,64144
p101,64145
p91,64146
p131,64147
p12,64148
p60,64149
p94,64150
p94,64151
p33,64152
p43,64153
p44,64154
p95,64155
p95,64156
p111,64157
p99,64158
p81,64159
p132,64160
p132,64161
p131,64162
p127,64163
p63,64164
p63,64165
p97,64166
p97,64167
p97,64168
p98,64169
p131,64170
p50,64172
p97,64173
p97,64174
p97,64175
p97,64176
p70,64177
p70,64178
p70,64179
p121,64180
p80,64181
p131,64182
p70,64183
p131,64184
p131,64185
p25,64186
p131,64187
p127,64188
p17,64189
p94,64191
p98,64192
p98,64193
p126,64194
p126,64195
p103,64196
p9,64197
p2,64198
p35,64199
p33,64200
p81,64201
p64,64202
p35,64203
p65,64204
p95,64205
p107,64207
p28,64208
p10,64209
p10,64210
p94,64211
p34,64212
p131,64213
p10,64215
p31,64216
p132,64217
p132,64218
p132,64219
p41,64222
p41,64223
p81,64224
p55,64225
p94,64226
p65,64227
p80,64228
p83,64229
p105,64230
p131,64231
p131,64232
p48,64233
p60,64234
p128,64236
p98,64237
p98,64238
p64,64239
p127,64240
p43,64242
p81,64243
p105,64244
p105,64245
p105,64246
p107,64247
p105,64248
p105,64249
p105,64250
p103,64251
p107,64252
p127,64253
p80,64254
p92,64255
p82,64257
p65,64258
p63,64259
p63,64260
p85,64261
p85,64262
p85,64263
p10,64264
p34,64265
p34,64266
p10,64267
p129,64268
p80,64269
p10,64270
p97,64271
p98,64273
p94,64275
p94,64276
p94,64277
p94,64278
p94,64279
p94,64280
p94,64281
p94,64282
p94,64283
p94,64284
p94,64285
p94,64286
p72,64288
p10,64290
p67,64293
p62,64294
p67,64295
p67,64296
p67,64297
p67,64298
p133,64299
p102,64300
p101,64301
p80,64302
p80,64303
p80,64304
p58,64305
p58,64306
p58,64307
p9,64308
p53,64309
p127,64310
p98,64311
p64,64312
p67,64314
p65,64315
p65,64316
p64,64317
p65,64318
p65,64319
p9,64320
p67,64321
p65,64322
p10,64323
p62,64325
p9,64326
p126,64327
p80,64328
p80,64329
p80,64330
p80,64331
p20,64332
p133,64333
p133,64334
p94,64335
p40,64336
p134,64337
p50,64339
p50,64340
p50,64341
p36,64342
p123,64343
p40,64344
p101,64345
p101,64346
p63,64347
p128,64350
p127,64351
p33,64352
p33,64353
p34,64355
p33,64356
p33,64357
p33,64358
p33,64359
p126,64360
p81,64362
p98,64363
p80,64364
p39,64365
p98,64366
p98,64367
p98,64369
p132,64370
p127,64371
p127,64372
p127,64373
p127,64374
p69,64375
p9,64376
p40,64377
p123,64379
p126,64380
p81,64381
p67,64383
p98,64385
p33,64386
p132,64387
p56,64392
p77,64393
p43,64394
p131,64395
p53,64407
p134,64408
p95,64409
p95,64410
p126,64411
p95,64412
p68,64413
p80,64414
p80,64415
p81,64416
p131,64417
p10,64418
p131,64419
p41,64420
p127,64421
p126,64422
p61,64423
p61,64424
p65,64425
p30,64426
p10,64428
p9,64429
p98,64430
p75,64431
p131,64432
p116,64433
p131,64434
p131,64435
p131,64436
p131,64437
p11,64438
p80,64439
p10,64441
p127,64442
p129,64443
p56,64444
p127,64445
p1,64446
p67,64447
p118,64448
p98,64450
p127,64451
p103,64452
p127,64453
p130,64454
p103,64456
p103,64457
p103,64458
p103,64459
p103,64460
p103,64461
p103,64462
p103,64463
p81,64464
p81,64465
p81,64466
p80,64467
p80,64468
p90,64469
p103,64470
p9,64471
p95,64472
p50,64473
p98,64476
p98,64477
p98,64478
p44,64479
p43,64480
p10,64481
p43,64482
p43,64483
p44,64484
p43,64485
p68,64486
p43,64487
p43,64488
p10,64489
p103,64496
p103,64497
p103,64498
p103,64499
p103,64500
p43,64503
p43,64504
p17,64505
p43,64506
p92,64507
p98,64508
p98,64509
p98,64510
p98,64511
p98,64512
p98,64513
p98,64514
p97,64516
p9,64517
p10,64518
p10,64519
p97,64520
p10,64521
p97,64522
p9,64523
p47,64524
p127,64525
p131,64526
p98,64527
p67,64528
p88,64529
p133,64530
p9,64531
p131,64532
p101,64533
p79,64534
p98,64535
p83,64536
p94,64537
p65,64538
p61,64539
p61,64540
p127,64541
p127,64542
p125,64543
p61,64544
p61,64545
p102,64546
p41,64547
p41,64548
p133,64549
p61,64551
p70,64552
p105,64553
p127,64554
p127,64555
p127,64556
p127,64557
p13,64558
p132,64559
p127,64560
p127,64561
p127,64562
p43,64563
p10,64564
p94,64565
p28,64566
p103,64567
p103,64568
p94,64569
p94,64570
p94,64571
p131,64572
p131,64573
p131,64574
p131,64575
p127,64577
p127,64578
p10,64579
p30,64580
p103,64581
p94,64582
p94,64583
p94,64584
p94,64585
p94,64586
p131,64587
p131,64588
p131,64589
p78,64590
p65,64591
p127,64593
p127,64594
p127,64595
p127,64598
p127,64599
p9,64600
p11,64601
p123,64602
p123,64604
p133,64605
p123,64606
p15,64607
p121,64608
p80,64610
p10,64611
p11,64612
p11,64614
p134,64615
p134,64616
p131,64617
p131,64618
p131,64619
p131,64620
p9,64622
p68,64623
p10,64624
p97,64626
p131,64627
p80,64628
p81,64629
p10,64630
p101,64631
p10,64632
p10,64633
p10,64634
p113,64635
p10,64636
p81,64637
p31,64638
p60,64639
p97,64640
p101,64641
p123,64642
p123,64643
p123,64644
p123,64645
p121,64646
p123,64647
p33,64648
p33,64649
p33,64650
p33,64651
p33,64652
p33,64653
p33,64654
p33,64655
p102,64657
p109,64659
p112,64660
p45,64661
p45,64662
p131,64664
p48,64665
p48,64666
p48,64667
p10,64668
p85,64670
p2,64671
p64,64672
p134,64673
p98,64674
p134,64675
p9,64676
p98,64677
p98,64678
p127,64679
p127,64680
p127,64681
p95,64682
p98,64683
p127,64686
p45,64688
p123,64689
p123,64690
p127,64692
p9,64693
p31,64695
p131,64696
p43,64697
p77,64698
p9,64700
p10,64701
p97,64702
p131,64705
p43,64708
p122,64709
p61,64710
p122,64711
p10,64712
p10,64713
p46,64714
p127,64715
p127,64716
p127,64717
p127,64718
p127,64719
p127,64720
p127,64721
p127,64722
p133,64723
p127,64724
p127,64725
p131,64726
p131,64727
p43,64728
p44,64729
p80,64730
p131,64731
p80,64732
p80,64733
p80,64734
p80,64735
p80,64736
p45,64738
p25,64739
p25,64740
p81,64741
p81,64742
p9,64743
p34,64744
p33,64745
p127,64746
p127,64747
p127,64748
p127,64749
p50,64750
p10,64751
p101,64752
p132,64753
p70,64755
p9,64756
p91,64757
p128,64758
p131,64759
p133,64760
p128,64761
p134,64763
p134,64764
p134,64765
p9,64766
p99,64767
p99,64768
p80,64779
p78,64780
p133,64781
p133,64782
p133,64783
p80,64784
p80,64785
p81,64786
p81,64787
p127,64788
p83,64789
p123,64790
p62,64811
p118,64817
p43,64818
p10,64819
p98,64820
p65,64821
p98,64822
p65,64823
p65,64824
p65,64825
p65,64826
p65,64827
p65,64828
p5,64830
p33,64831
p112,64832
p130,64833
p134,64834
p45,64835
p10,64836
p10,64837
p94,64838
p94,64840
p94,64841
p109,64842
p92,64843
p131,64844
p10,64846
p24,64847
p116,64848
p31,64849
p10,64851
p10,64852
p112,64853
p50,64855
p103,64856
p34,64857
p34,64858
p63,64859
p129,64860
p9,64861
p77,64862
p129,64863
p10,64864
p43,64865
p43,64866
p127,64867
p80,64868
p43,64869
p43,64870
p44,64871
p33,64872
p115,64873
p115,64874
p131,64875
p131,64876
p10,64877
p10,64878
p10,64879
p33,64880
p31,64881
p97,64882
p63,64892
p31,64903
p107,64904
p80,64905
p68,64906
p68,64907
p9,64908
p10,64909
p97,64910
p127,64911
p127,64912
p127,64913
p10,64914
p61,64915
p62,64916
p61,64917
p80,64918
p80,64919
p80,64920
p10,64921
p65,64927
p10,64928
p10,64929
p43,64930
p127,64931
p68,64932
p127,64964
p127,64965
p80,64967
p32,64968
p46,64969
p131,64970
p80,64971
p80,64972
p80,64973
p5,64974
p129,64975
p46,64976
p132,64977
p132,64978
p132,64979
p84,64982
p69,64984
p70,64985
p45,64986
p43,64987
p44,64988
p44,64989
p43,64990
p43,64991
p43,64992
p10,64993
p77,64995
p76,64996
p78,64997
p78,64998
p63,64999
p76,65000
p76,65001
p10,65002
p68,65003
p68,65004
p80,65005
p43,65006
p77,65007
p79,65008
p77,65009
p78,65010
p76,65011
p79,65012
p80,65013
p131,65014
p131,65015
p99,65016
p43,65017
p94,65018
p18,65019
p18,65020
p18,65021
p99,65022
p18,65023
p44,65024
p43,65025
p65,65026
p109,65027
p63,65028
p103,65029
p58,65030
p107,65031
p34,65032
p9,65033
p65,65034
p127,65035
p91,65036
p101,65037
p101,65038
p102,65039
p101,65040
p101,65041
p102,65042
p99,65043
p99,65044
p134,65045
p132,65046
p132,65047
p63,65048
p82,65049
p112,65050
p127,65051
p127,65052
p10,65053
p131,65054
p131,65055
p131,65056
p131,65057
p33,65059
p133,65060
p132,65061
p132,65062
p132,65063
p126,65064
p43,65065
p43,65066
p127,65067
p105,65068
p107,65069
p10,65073
p68,65075
p122,65076
p122,65077
p122,65078
p122,65079
p122,65080
p122,65081
p122,65082
p131,65083
p33,65084
p131,65085
p105,65086
p77,65087
p46,65088
p9,65089
p127,65090
p10,65091
p131,65092
p131,65093
p126,65094
p126,65095
p40,65098
p43,65100
p43,65101
p43,65102
p31,65103
p10,65104
p10,65105
p98,65106
p98,65107
p132,65108
p132,65109
p97,65110
p97,65111
p134,65112
p131,65114
p43,65115
p127,65121
p127,65122
p127,65123
p127,65124
p127,65125
p97,65126
p81,65127
p112,65128
p53,65129
p123,65130
p9,65131
p9,65132
p123,65133
p129,65135
p131,65136
p132,65137
p134,65138
p132,65139
p10,65140
p13,65141
p133,65142
p103,65143
p132,65146
p126,65147
p132,65148
p132,65149
p132,65150
p99,65151
p132,65152
p131,65153
p131,65154
p127,65155
p127,65156
p127,65157
p127,65158
p127,65159
p68,65160
p127,65161
p62,65162
p127,65163
p70,65164
p127,65165
p129,65166
p126,65167
p9,65168
p101,65170
p91,65171
p101,65172
p101,65173
p131,65174
p131,65175
p123,65176
p33,65178
p10,65179
p10,65180
p9,65181
p10,65182
p131,65183
p131,65184
p30,65185
p9,65186
p9,65187
p10,65188
p9,65189
p9,65190
p11,65191
p11,65192
p10,65193
p126,65194
p9,65196
p132,65197
p132,65198
p9,65199
p10,65200
p127,65201
p10,65202
p9,65203
p9,65204
p10,65205
p10,65206
p9,65208
p131,65209
p9,65210
p10,65211
p128,65212
p126,65213
p115,65214
p114,65215
p131,65216
p127,65217
p99,65219
p99,65220
p99,65221
p127,65222
p44,65223
p99,65224
p99,65225
p83,65227
p5,65228
p72,65230
p33,65231
p127,65232
p127,65233
p33,65235
p33,65236
p33,65237
p10,65238
p127,65239
p98,65240
p98,65241
p131,65242
p98,65243
p98,65244
p98,65245
p98,65246
p98,65247
p98,65248
p98,65249
p97,65250
p10,65251
p10,65252
p10,65253
p9,65254
p10,65255
p10,65256
p87,65257
p112,65258
p67,65259
p67,65261
p67,65262
p65,65263
p67,65264
p65,65265
p61,65266
p67,65267
p67,65268
p67,65269
p63,65271
p63,65274
p68,65276
p131,65279
p126,65280
p123,65281
p77,65282
p123,65284
p123,65285
p132,65287
p126,65289
p101,65290
p88,65291
p101,65292
p87,65293
p131,65294
p38,65295
p54,65296
p127,65297
p127,65298
p127,65299
p127,65300
p80,65301
p112,65302
p63,65303
p125,65304
p99,65305
p63,65306
p99,65307
p65,65308
p127,65309
p48,65310
p16,65311
p99,65313
p118,65314
p105,65315
p83,65316
p99,65317
p99,65318
p99,65319
p99,65320
p99,65321
p99,65322
p99,65323
p123,65324
p2,65325
p103,65327
p103,65328
p126,65329
p10,65330
p10,65331
p122,65332
p65,65333
p41,65334
p62,65335
p127,65337
p112,65338
p121,65339
p123,65340
p134,65342
p112,65343
p65,65344
p58,65345
p103,65346
p103,65347
p126,65348
p82,65349
p83,65350
p129,65352
p132,65353
p123,65356
p123,65357
p123,65358
p123,65359
p11,65360
p10,65361
p131,65362
p10,65365
p134,65366
p126,65368
p134,65369
p134,65370
p134,65371
p67,65372
p67,65373
p53,65374
p94,65376
p12,65377
p127,65378
p127,65379
p25,65380
p44,65381
p9,65382
p9,65383
p127,65385
p133,65386
p126,65387
p96,65389
p45,65390
p53,65391
p45,65393
p9,65395
p10,65396
p10,65397
p10,65398
p127,65399
p105,65400
p83,65401
p111,65402
p24,65403
p109,65406
p20,65407
p11,65408
p9,65409
p63,65410
p40,65411
p83,65412
p83,65413
p80,65414
p82,65415
p40,65416
p83,65417
p126,65418
p12,65419
p102,65420
p91,65421
p91,65422
p102,65423
p91,65424
p113,65425
p97,65426
p91,65427
p102,65428
p91,65429
p101,65430
p101,65431
p91,65432
p91,65433
p127,65434
p127,65435
p127,65436
p96,65437
p101,65438
p68,65439
p68,65440
p43,65441
p44,65442
p43,65443
p68,65444
p92,65445
p80,65446
p10,65447
p43,65448
p43,65449
p127,65450
p43,65451
p43,65452
p43,65453
p68,65455
p10,65456
p10,65457
p10,65458
p127,65459
p134,65460
p134,65461
p118,65462
p48,65463
p10,65464
p126,65465
p126,65466
p126,65467
p126,65468
p9,65469
p98,65470
p105,65471
p12,65472
p133,65473
p133,65474
p133,65475
p133,65476
p133,65477
p133,65478
p133,65479
p33,65480
p94,65481
p85,65482
p85,65483
p9,65485
p126,65486
p127,65487
p63,65488
p60,65489
p61,65490
p48,65491
p61,65492
p67,65493
p127,65495
p127,65496
p74,65497
p74,65498
p99,65499
p91,65501
p98,65502
p98,65503
p98,65505
p98,65506
p9,65507
p80,65508
p50,65511
p127,65513
p43,65514
p43,65515
p43,65516
p9,65517
p101,65519
p33,65520
p67,65521
p127,65522
p9,65523
p9,65524
p9,65525
p9,65526
p10,65527
p9,65528
p76,65530
p70,65531
p134,65532
p134,65533
p134,65534
p62,65535
p65,65536
p67,65537
p67,65538
p65,65539
p62,65540
p67,65541
p62,65542
p67,65543
p62,65544
p60,65546
p98,65547
p98,65548
p98,65549
p98,65550
p98,65551
p97,65552
p98,65553
p97,65554
p98,65555
p97,65556
p131,65559
p131,65560
p128,65561
p10,65562
p126,65563
p10,65564
p131,65566
p98,65567
p9,65568
p10,65569
p9,65570
p63,65571
p103,65572
p65,65573
p65,65574
p67,65575
p64,65576
p20,65577
p62,65578
p65,65579
p65,65580
p62,65581
p98,65583
p98,65584
p131,65585
p131,65586
p127,65587
p61,65588
p65,65589
p61,65590
p10,65591
p91,65592
p91,65593
p101,65594
p44,65595
p127,65597
p33,65609
p123,65610
p123,65611
p123,65612
p127,65613
p10,65614
p9,65615
p9,65616
p10,65617
p25,65618
p129,65619
p127,65620
p127,65621
p126,65622
p126,65623
p127,65624
p127,65625
p127,65626
p127,65627
p127,65628
p92,65629
p92,65630
p63,65631
p43,65632
p77,65633
p10,65635
p131,65636
p133,65637
p92,65638
p92,65639
p92,65640
p92,65641
p92,65642
p127,65643
p60,65644
p60,65645
p131,65646
p127,65647
p131,65650
p10,65651
p131,65653
p60,65654
p10,65655
p10,65656
p10,65657
p126,65658
p76,65659
p60,65660
p65,65661
p65,65662
p10,65663
p10,65664
p118,65665
p132,65667
p132,65668
p131,65669
p131,65670
p80,65671
p10,65672
p10,65673
p10,65674
p10,65675
p10,65676
p10,65677
p25,65678
p128,65679
p79,65680
p79,65681
p101,65683
p101,65684
p10,65685
p101,65687
p131,65688
p131,65690
p111,65691
p127,65692
p63,65693
p63,65694
p64,65695
p60,65696
p87,65697
p64,65698
p64,65699
p64,65700
p67,65701
p105,65702
p10,65703
p49,65704
p126,65705
p10,65706
p134,65708
p134,65709
p132,65710
p10,65711
p44,65713
p44,65714
p70,65715
p131,65716
p131,65717
p131,65719
p131,65720
p127,65721
p131,65722
p127,65723
p127,65724
p45,65725
p72,65726
p94,65727
p94,65729
p94,65730
p80,65731
p80,65732
p10,65733
p10,65734
p10,65735
p85,65736
p5,65737
p53,65738
p9,65740
p119,65741
p103,65742
p10,65743
p10,65744
p5,65745
p5,65746
p5,65747
p5,65748
p6,65749
p5,65750
p5,65751
p127,65752
p127,65753
p127,65754
p127,65755
p127,65756
p127,65757
p80,65758
p94,65759
p65,65760
p44,65761
p63,65762
p63,65763
p44,65764
p127,65765
p10,65768
p101,65770
p101,65771
p12,65772
p12,65773
p80,65774
p127,65775
p127,65776
p127,65777
p16,65778
p96,65779
p96,65780
p96,65781
p96,65782
p132,65784
p127,65785
p127,65786
p63,65788
p63,65790
p125,65791
p43,65792
p61,65793
p10,65794
p10,65795
p80,65796
p81,65797
p134,65798
p80,65799
p80,65800
p134,65801
p134,65802
p81,65803
p53,65804
p127,65805
p33,65806
p9,65807
p9,65808
p65,65809
p62,65810
p61,65811
p63,65812
p61,65813
p61,65814
p127,65815
p97,65817
p95,65818
p97,65819
p11,65820
p105,65821
p67,65822
p25,65823
p10,65824
p127,65826
p127,65827
p127,65828
p65,65829
p64,65830
p62,65831
p63,65832
p62,65833
p61,65834
p61,65835
p61,65836
p65,65837
p61,65838
p127,65839
p127,65840
p127,65841
p64,65842
p65,65844
p65,65845
p63,65846
p67,65848
p65,65849
p63,65851
p65,65852
p66,65853
p63,65854
p63,65855
p63,65856
p10,65857
p134,65858
p134,65859
p61,65860
p65,65861
p91,65862
p101,65863
p101,65864
p102,65865
p91,65866
p91,65867
p101,65868
p102,65869
p67,65870
p101,65871
p102,65872
p102,65873
p101,65874
p101,65875
p67,65876
p102,65877
p102,65878
p91,65879
p67,65880
p101,65882
p102,65883
p94,65884
p101,65885
p91,65886
p101,65887
p91,65888
p11,65889
p80,65890
p65,65891
p94,65892
p63,65894
p123,65896
p9,65897
p33,65898
p63,65899
p113,65900
p115,65902
p115,65903
p112,65904
p101,65905
p101,65906
p101,65907
p101,65908
p101,65909
p91,65910
p91,65911
p101,65912
p101,65913
p101,65914
p101,65915
